Policy_ID,Issue_Date,Effective_Date,End_Of_Effective_Date,Reference_Date,Sales_Location,Line_Of_Business,Sales_Channel,Premium_Amount
259360,2021-08-28,2021-08-28,2022-08-28,2021-12-31,Sweden,Transportation,Digital,99828.91
600461,2021-01-23,2021-01-23,2022-01-23,2021-12-31,Switzerland,Engineering,Non-Digital,464245.88
214731,2021-01-12,2021-01-12,2022-01-12,2021-12-31,France,Engineering,Non-Digital,160517.8
319376,2021-03-19,2021-03-19,2022-03-19,2021-12-31,Germany,Auto,Non-Digital,18507.25
295147,2021-09-29,2021-09-29,2022-09-29,2021-12-31,Portugal,Transportation,Non-Digital,31591.47
876896,2021-09-22,2021-09-22,2022-09-22,2021-12-31,Netherlands,Liability,Non-Digital,65780.56
333154,2021-12-08,2021-12-08,2022-12-08,2021-12-31,Netherlands,Residence,Digital,27141.32
127679,2021-12-24,2021-12-24,2022-12-24,2021-12-31,Italy,Engineering,Digital,265455.65
286131,2021-03-12,2021-03-12,2022-03-12,2021-12-31,Switzerland,Engineering,Non-Digital,298637.69
547298,2021-04-06,2021-04-06,2022-04-06,2021-12-31,Sweden,Residence,Non-Digital,39775.0
526698,2021-05-07,2021-05-07,2022-05-07,2021-12-31,Switzerland,Auto,Non-Digital,34410.93
874900,2021-06-13,2021-06-13,2022-06-13,2021-12-31,France,Residence,Non-Digital,56094.2
448296,2021-07-24,2021-07-24,2022-07-24,2021-12-31,Norway,Residence,Non-Digital,93656.3
625001,2021-08-05,2021-08-05,2022-08-05,2021-12-31,France,Auto,Digital,34589.54
577451,2021-11-01,2021-11-01,2022-11-01,2021-12-31,Germany,Transportation,Non-Digital,151991.88
126784,2021-01-21,2021-01-21,2022-01-21,2021-12-31,Norway,Auto,Non-Digital,29374.18
658589,2021-08-16,2021-08-16,2022-08-16,2021-12-31,Italy,Engineering,Non-Digital,238359.95
266913,2021-11-28,2021-11-28,2022-11-28,2021-12-31,Sweden,Transportation,Digital,119742.32
227204,2021-09-22,2021-09-22,2022-09-22,2021-12-31,Sweden,Auto,Non-Digital,31234.41
647893,2021-08-14,2021-08-14,2022-08-14,2021-12-31,Netherlands,Liability,Non-Digital,245467.43
144765,2021-08-03,2021-08-03,2022-08-03,2021-12-31,Switzerland,Residence,Non-Digital,8649.84
699898,2021-05-31,2021-05-31,2022-05-31,2021-12-31,France,Engineering,Non-Digital,473264.87
414203,2021-04-08,2021-04-08,2022-04-08,2021-12-31,Denmark,Residence,Non-Digital,66518.45
505209,2021-09-19,2021-09-19,2022-09-19,2021-12-31,Norway,Auto,Digital,25125.9
100103,2021-05-11,2021-05-11,2022-05-11,2021-12-31,Netherlands,Transportation,Digital,36770.35
377490,2021-04-13,2021-04-13,2022-04-13,2021-12-31,Portugal,Liability,Non-Digital,267838.47
512217,2021-05-17,2021-05-17,2022-05-17,2021-12-31,Switzerland,Auto,Non-Digital,25882.74
275392,2021-09-15,2021-09-15,2022-09-15,2021-12-31,Denmark,Residence,Non-Digital,58159.13
827243,2021-09-27,2021-09-27,2022-09-27,2021-12-31,Sweden,Residence,Digital,47326.21
358758,2021-03-15,2021-03-15,2022-03-15,2021-12-31,Switzerland,Engineering,Non-Digital,479411.16
260883,2021-12-06,2021-12-06,2022-12-06,2021-12-31,Switzerland,Auto,Non-Digital,49391.17
130104,2021-02-16,2021-02-16,2022-02-16,2021-12-31,France,Auto,Digital,7625.05
764011,2021-10-20,2021-10-20,2022-10-20,2021-12-31,Switzerland,Residence,Non-Digital,65175.29
616281,2021-05-12,2021-05-12,2022-05-12,2021-12-31,Norway,Residence,Digital,67346.4
246706,2021-12-13,2021-12-13,2022-12-13,2021-12-31,Sweden,Auto,Non-Digital,19425.62
933010,2021-03-22,2021-03-22,2022-03-22,2021-12-31,France,Transportation,Non-Digital,170193.8
295179,2021-05-13,2021-05-13,2022-05-13,2021-12-31,Sweden,Auto,Digital,16518.17
358647,2021-02-06,2021-02-06,2022-02-06,2021-12-31,France,Auto,Digital,10515.65
865369,2021-02-01,2021-02-01,2022-02-01,2021-12-31,France,Liability,Digital,239720.34
858219,2021-07-01,2021-07-01,2022-07-01,2021-12-31,Netherlands,Transportation,Non-Digital,24976.88
874387,2021-08-28,2021-08-28,2022-08-28,2021-12-31,Portugal,Transportation,Non-Digital,249604.64
116257,2021-03-03,2021-03-03,2022-03-03,2021-12-31,France,Engineering,Non-Digital,247133.85
552743,2021-06-30,2021-06-30,2022-06-30,2021-12-31,Norway,Residence,Digital,45455.51
266770,2021-04-13,2021-04-13,2022-04-13,2021-12-31,France,Transportation,Digital,42471.96
319516,2021-09-09,2021-09-09,2022-09-09,2021-12-31,Portugal,Residence,Digital,57740.67
611051,2021-08-04,2021-08-04,2022-08-04,2021-12-31,Portugal,Auto,Digital,22747.83
502062,2021-04-15,2021-04-15,2022-04-15,2021-12-31,Germany,Engineering,Digital,364800.32
929659,2021-12-29,2021-12-29,2022-12-29,2021-12-31,Switzerland,Residence,Non-Digital,36993.69
785032,2021-06-23,2021-06-23,2022-06-23,2021-12-31,Netherlands,Engineering,Digital,267248.1
279365,2021-03-27,2021-03-27,2022-03-27,2021-12-31,Denmark,Residence,Non-Digital,71345.52
648250,2021-05-04,2021-05-04,2022-05-04,2021-12-31,Germany,Residence,Non-Digital,22677.65
663298,2021-05-06,2021-05-06,2022-05-06,2021-12-31,Denmark,Liability,Non-Digital,173145.18
337636,2021-08-04,2021-08-04,2022-08-04,2021-12-31,Norway,Engineering,Non-Digital,276993.66
873828,2021-11-30,2021-11-30,2022-11-30,2021-12-31,Denmark,Engineering,Non-Digital,107829.3
840555,2021-06-06,2021-06-06,2022-06-06,2021-12-31,France,Auto,Digital,13204.23
754010,2021-08-07,2021-08-07,2022-08-07,2021-12-31,Italy,Residence,Digital,53583.35
975404,2021-12-02,2021-12-02,2022-12-02,2021-12-31,Netherlands,Auto,Digital,46440.58
264378,2021-01-25,2021-01-25,2022-01-25,2021-12-31,Italy,Liability,Digital,428419.02
959057,2021-07-09,2021-07-09,2022-07-09,2021-12-31,Switzerland,Liability,Digital,470008.91
339163,2021-01-27,2021-01-27,2022-01-27,2021-12-31,Portugal,Auto,Non-Digital,44355.92
621838,2021-05-27,2021-05-27,2022-05-27,2021-12-31,Portugal,Residence,Digital,52047.75
729476,2021-05-07,2021-05-07,2022-05-07,2021-12-31,Denmark,Engineering,Non-Digital,156877.65
295420,2021-11-27,2021-11-27,2022-11-27,2021-12-31,France,Engineering,Digital,485561.84
472360,2021-03-13,2021-03-13,2022-03-13,2021-12-31,Switzerland,Auto,Digital,17651.25
807340,2021-01-01,2021-01-01,2022-01-01,2021-12-31,Denmark,Residence,Non-Digital,8052.88
854887,2021-07-08,2021-07-08,2022-07-08,2021-12-31,Norway,Auto,Non-Digital,15737.81
500029,2021-06-05,2021-06-05,2022-06-05,2021-12-31,Denmark,Residence,Digital,51636.73
370113,2021-06-28,2021-06-28,2022-06-28,2021-12-31,Germany,Transportation,Digital,200747.96
272059,2021-07-18,2021-07-18,2022-07-18,2021-12-31,Switzerland,Auto,Digital,20448.86
750085,2021-05-16,2021-05-16,2022-05-16,2021-12-31,Denmark,Liability,Non-Digital,114269.35
220482,2021-07-15,2021-07-15,2022-07-15,2021-12-31,Norway,Engineering,Non-Digital,173423.03
430117,2021-05-11,2021-05-11,2022-05-11,2021-12-31,Sweden,Auto,Digital,37730.04
360386,2021-01-31,2021-01-31,2022-01-31,2021-12-31,Italy,Engineering,Digital,120220.33
743397,2021-02-05,2021-02-05,2022-02-05,2021-12-31,Denmark,Residence,Non-Digital,29755.1
492213,2021-07-19,2021-07-19,2022-07-19,2021-12-31,Denmark,Liability,Digital,131288.82
490236,2021-11-12,2021-11-12,2022-11-12,2021-12-31,France,Auto,Non-Digital,22993.07
266827,2021-03-30,2021-03-30,2022-03-30,2021-12-31,Denmark,Transportation,Digital,34366.57
359907,2021-02-01,2021-02-01,2022-02-01,2021-12-31,Germany,Transportation,Non-Digital,40378.22
960268,2021-03-07,2021-03-07,2022-03-07,2021-12-31,France,Residence,Digital,48386.82
533034,2021-04-13,2021-04-13,2022-04-13,2021-12-31,Sweden,Auto,Digital,37253.23
649648,2021-09-09,2021-09-09,2022-09-09,2021-12-31,Switzerland,Transportation,Digital,249740.52
611859,2021-07-21,2021-07-21,2022-07-21,2021-12-31,Switzerland,Engineering,Non-Digital,460034.37
952452,2021-03-14,2021-03-14,2022-03-14,2021-12-31,Sweden,Engineering,Digital,284508.69
249834,2021-07-20,2021-07-20,2022-07-20,2021-12-31,Switzerland,Auto,Non-Digital,49980.71
222382,2021-02-24,2021-02-24,2022-02-24,2021-12-31,Denmark,Auto,Non-Digital,23653.63
730673,2021-02-15,2021-02-15,2022-02-15,2021-12-31,Portugal,Engineering,Digital,493051.58
770557,2021-10-07,2021-10-07,2022-10-07,2021-12-31,Portugal,Residence,Digital,88571.42
585601,2021-11-02,2021-11-02,2022-11-02,2021-12-31,Denmark,Residence,Digital,41635.98
207077,2021-03-16,2021-03-16,2022-03-16,2021-12-31,Germany,Residence,Non-Digital,57006.37
578196,2021-10-12,2021-10-12,2022-10-12,2021-12-31,Norway,Residence,Non-Digital,64875.06
953902,2021-10-06,2021-10-06,2022-10-06,2021-12-31,Portugal,Engineering,Non-Digital,483260.44
121693,2021-09-19,2021-09-19,2022-09-19,2021-12-31,Netherlands,Engineering,Non-Digital,260637.95
234328,2021-06-11,2021-06-11,2022-06-11,2021-12-31,Switzerland,Residence,Non-Digital,99445.97
970458,2021-05-04,2021-05-04,2022-05-04,2021-12-31,France,Auto,Digital,19854.49
842885,2021-08-14,2021-08-14,2022-08-14,2021-12-31,Italy,Auto,Non-Digital,38773.39
648419,2021-12-26,2021-12-26,2022-12-26,2021-12-31,Germany,Auto,Non-Digital,27593.01
736688,2021-06-22,2021-06-22,2022-06-22,2021-12-31,Italy,Transportation,Non-Digital,234391.39
879461,2021-09-27,2021-09-27,2022-09-27,2021-12-31,Denmark,Residence,Non-Digital,75682.13
869979,2021-03-21,2021-03-21,2022-03-21,2021-12-31,Netherlands,Auto,Non-Digital,47298.2
802171,2021-08-05,2021-08-05,2022-08-05,2021-12-31,Germany,Auto,Non-Digital,36975.51
561383,2021-01-10,2021-01-10,2022-01-10,2021-12-31,Portugal,Auto,Non-Digital,41950.35
457499,2021-01-08,2021-01-08,2022-01-08,2021-12-31,Germany,Liability,Digital,487489.75
195578,2021-07-14,2021-07-14,2022-07-14,2021-12-31,Netherlands,Residence,Digital,13270.95
446032,2021-08-13,2021-08-13,2022-08-13,2021-12-31,Germany,Liability,Digital,406238.83
423358,2021-05-18,2021-05-18,2022-05-18,2021-12-31,Denmark,Auto,Non-Digital,43972.95
824127,2021-07-26,2021-07-26,2022-07-26,2021-12-31,Sweden,Residence,Digital,59281.25
340436,2021-11-04,2021-11-04,2022-11-04,2021-12-31,Portugal,Auto,Non-Digital,5906.67
144995,2021-05-04,2021-05-04,2022-05-04,2021-12-31,Sweden,Residence,Non-Digital,95630.66
961760,2021-02-22,2021-02-22,2022-02-22,2021-12-31,Norway,Liability,Digital,329613.89
954928,2021-05-01,2021-05-01,2022-05-01,2021-12-31,Netherlands,Residence,Non-Digital,33710.2
972414,2021-05-07,2021-05-07,2022-05-07,2021-12-31,Portugal,Residence,Non-Digital,85725.93
761661,2021-08-05,2021-08-05,2022-08-05,2021-12-31,Portugal,Engineering,Non-Digital,344918.25
382647,2021-08-22,2021-08-22,2022-08-22,2021-12-31,Italy,Auto,Digital,41720.05
491231,2021-05-03,2021-05-03,2022-05-03,2021-12-31,Portugal,Residence,Non-Digital,29983.34
741999,2021-01-10,2021-01-10,2022-01-10,2021-12-31,Netherlands,Auto,Digital,32536.06
191830,2021-09-02,2021-09-02,2022-09-02,2021-12-31,Netherlands,Residence,Non-Digital,16670.6
952290,2021-06-09,2021-06-09,2022-06-09,2021-12-31,France,Engineering,Non-Digital,216008.3
805115,2021-12-02,2021-12-02,2022-12-02,2021-12-31,Denmark,Transportation,Non-Digital,115840.21
416635,2021-06-14,2021-06-14,2022-06-14,2021-12-31,Netherlands,Transportation,Non-Digital,231866.52
875733,2021-10-03,2021-10-03,2022-10-03,2021-12-31,Netherlands,Auto,Digital,31038.09
671391,2021-02-04,2021-02-04,2022-02-04,2021-12-31,Sweden,Auto,Non-Digital,47596.92
373589,2021-10-21,2021-10-21,2022-10-21,2021-12-31,Sweden,Transportation,Non-Digital,48298.68
104806,2021-12-07,2021-12-07,2022-12-07,2021-12-31,Portugal,Auto,Non-Digital,6819.52
355868,2021-12-26,2021-12-26,2022-12-26,2021-12-31,Italy,Auto,Digital,28011.46
754024,2021-06-17,2021-06-17,2022-06-17,2021-12-31,Italy,Residence,Non-Digital,40784.43
915954,2021-09-29,2021-09-29,2022-09-29,2021-12-31,Sweden,Auto,Non-Digital,31077.46
105536,2021-01-12,2021-01-12,2022-01-12,2021-12-31,Norway,Transportation,Digital,241455.15
707463,2021-05-16,2021-05-16,2022-05-16,2021-12-31,Sweden,Residence,Digital,51876.44
474354,2021-05-02,2021-05-02,2022-05-02,2021-12-31,Sweden,Residence,Digital,91544.12
938235,2021-05-14,2021-05-14,2022-05-14,2021-12-31,Switzerland,Residence,Digital,49036.08
418519,2021-04-27,2021-04-27,2022-04-27,2021-12-31,Netherlands,Residence,Non-Digital,15973.98
444692,2021-03-13,2021-03-13,2022-03-13,2021-12-31,Switzerland,Residence,Digital,24152.47
323338,2021-01-25,2021-01-25,2022-01-25,2021-12-31,Netherlands,Transportation,Digital,245091.2
204369,2021-02-19,2021-02-19,2022-02-19,2021-12-31,Portugal,Liability,Digital,125803.89
523293,2021-04-15,2021-04-15,2022-04-15,2021-12-31,France,Transportation,Digital,143662.58
602325,2021-12-13,2021-12-13,2022-12-13,2021-12-31,Netherlands,Auto,Non-Digital,40244.02
608292,2021-08-12,2021-08-12,2022-08-12,2021-12-31,Italy,Residence,Non-Digital,32512.32
768334,2021-05-19,2021-05-19,2022-05-19,2021-12-31,Portugal,Engineering,Non-Digital,138739.31
591273,2021-08-07,2021-08-07,2022-08-07,2021-12-31,Sweden,Auto,Non-Digital,10078.37
147436,2021-05-02,2021-05-02,2022-05-02,2021-12-31,Germany,Residence,Non-Digital,72366.84
857457,2021-06-07,2021-06-07,2022-06-07,2021-12-31,France,Auto,Non-Digital,12040.3
836414,2021-06-06,2021-06-06,2022-06-06,2021-12-31,Denmark,Auto,Digital,30266.86
354871,2021-12-02,2021-12-02,2022-12-02,2021-12-31,Denmark,Liability,Non-Digital,231407.27
137336,2021-11-13,2021-11-13,2022-11-13,2021-12-31,Italy,Engineering,Non-Digital,287246.2
674748,2021-09-22,2021-09-22,2022-09-22,2021-12-31,Netherlands,Auto,Non-Digital,19005.72
859489,2021-02-02,2021-02-02,2022-02-02,2021-12-31,Sweden,Transportation,Non-Digital,239049.58
809226,2021-03-14,2021-03-14,2022-03-14,2021-12-31,Netherlands,Residence,Non-Digital,53129.43
873373,2021-10-16,2021-10-16,2022-10-16,2021-12-31,Netherlands,Transportation,Non-Digital,146947.79
940969,2021-03-31,2021-03-31,2022-03-31,2021-12-31,Denmark,Transportation,Digital,98068.88
217259,2021-09-30,2021-09-30,2022-09-30,2021-12-31,Sweden,Auto,Non-Digital,4800.0
669084,2021-05-31,2021-05-31,2022-05-31,2021-12-31,Denmark,Transportation,Non-Digital,213216.94
524564,2021-02-16,2021-02-16,2022-02-16,2021-12-31,Netherlands,Transportation,Digital,212406.96
857982,2021-05-04,2021-05-04,2022-05-04,2021-12-31,Sweden,Auto,Digital,32276.49
667970,2021-11-01,2021-11-01,2022-11-01,2021-12-31,Portugal,Transportation,Non-Digital,101862.04
635725,2021-11-03,2021-11-03,2022-11-03,2021-12-31,France,Liability,Non-Digital,63014.37
967162,2021-10-09,2021-10-09,2022-10-09,2021-12-31,Denmark,Transportation,Digital,106927.41
464468,2021-08-29,2021-08-29,2022-08-29,2021-12-31,Switzerland,Residence,Non-Digital,5893.54
291379,2021-10-27,2021-10-27,2022-10-27,2021-12-31,Sweden,Auto,Non-Digital,40391.82
408138,2021-02-05,2021-02-05,2022-02-05,2021-12-31,Portugal,Residence,Non-Digital,24744.31
834406,2021-11-23,2021-11-23,2022-11-23,2021-12-31,Switzerland,Engineering,Digital,89287.06
162184,2021-09-06,2021-09-06,2022-09-06,2021-12-31,Sweden,Auto,Digital,18650.72
961350,2021-08-14,2021-08-14,2022-08-14,2021-12-31,Netherlands,Residence,Non-Digital,39208.8
300588,2021-10-16,2021-10-16,2022-10-16,2021-12-31,Switzerland,Auto,Digital,45537.57
378166,2021-05-15,2021-05-15,2022-05-15,2021-12-31,Norway,Auto,Digital,29580.0
689374,2021-12-28,2021-12-28,2022-12-28,2021-12-31,France,Transportation,Non-Digital,190158.72
908805,2021-08-19,2021-08-19,2022-08-19,2021-12-31,Germany,Auto,Non-Digital,17607.79
552002,2021-02-01,2021-02-01,2022-02-01,2021-12-31,Denmark,Residence,Non-Digital,8959.41
383638,2021-10-18,2021-10-18,2022-10-18,2021-12-31,Norway,Engineering,Non-Digital,302922.76
419285,2021-11-01,2021-11-01,2022-11-01,2021-12-31,Norway,Residence,Non-Digital,37742.85
612014,2021-07-08,2021-07-08,2022-07-08,2021-12-31,France,Engineering,Digital,390919.04
442626,2021-03-12,2021-03-12,2022-03-12,2021-12-31,Switzerland,Auto,Digital,8087.73
851327,2021-04-05,2021-04-05,2022-04-05,2021-12-31,Norway,Transportation,Non-Digital,117246.78
369450,2021-11-04,2021-11-04,2022-11-04,2021-12-31,Portugal,Transportation,Digital,202549.55
170812,2021-12-17,2021-12-17,2022-12-17,2021-12-31,Switzerland,Auto,Non-Digital,30829.37
292360,2021-07-07,2021-07-07,2022-07-07,2021-12-31,Netherlands,Transportation,Non-Digital,41017.4
632982,2021-10-30,2021-10-30,2022-10-30,2021-12-31,Switzerland,Auto,Non-Digital,13566.09
148122,2021-08-25,2021-08-25,2022-08-25,2021-12-31,Portugal,Liability,Digital,178787.16
231027,2021-01-19,2021-01-19,2022-01-19,2021-12-31,Italy,Engineering,Non-Digital,191234.86
879249,2021-09-19,2021-09-19,2022-09-19,2021-12-31,France,Residence,Non-Digital,51016.93
306183,2021-10-21,2021-10-21,2022-10-21,2021-12-31,Switzerland,Auto,Non-Digital,21828.93
246533,2021-10-26,2021-10-26,2022-10-26,2021-12-31,Norway,Transportation,Digital,71335.06
206187,2021-05-13,2021-05-13,2022-05-13,2021-12-31,Denmark,Auto,Non-Digital,16278.56
117915,2021-01-16,2021-01-16,2022-01-16,2021-12-31,Norway,Engineering,Non-Digital,185736.05
472247,2021-09-08,2021-09-08,2022-09-08,2021-12-31,Denmark,Transportation,Digital,167213.57
976193,2021-03-09,2021-03-09,2022-03-09,2021-12-31,Switzerland,Residence,Non-Digital,98538.44
305026,2021-04-07,2021-04-07,2022-04-07,2021-12-31,Italy,Engineering,Non-Digital,168301.21
166628,2021-01-27,2021-01-27,2022-01-27,2021-12-31,Switzerland,Auto,Non-Digital,21241.07
324595,2021-11-18,2021-11-18,2022-11-18,2021-12-31,Germany,Residence,Digital,5677.68
349255,2021-04-27,2021-04-27,2022-04-27,2021-12-31,Italy,Engineering,Digital,171828.9
695738,2021-09-05,2021-09-05,2022-09-05,2021-12-31,Germany,Residence,Digital,29713.29
205063,2021-12-29,2021-12-29,2022-12-29,2021-12-31,Denmark,Engineering,Digital,209215.56
616981,2021-12-20,2021-12-20,2022-12-20,2021-12-31,Switzerland,Auto,Non-Digital,5078.28
856256,2021-02-05,2021-02-05,2022-02-05,2021-12-31,France,Auto,Digital,41083.88
810423,2021-07-31,2021-07-31,2022-07-31,2021-12-31,Denmark,Transportation,Non-Digital,186681.31
250123,2021-07-16,2021-07-16,2022-07-16,2021-12-31,Italy,Transportation,Non-Digital,78335.99
949205,2021-08-22,2021-08-22,2022-08-22,2021-12-31,Netherlands,Auto,Non-Digital,24182.41
482762,2021-04-01,2021-04-01,2022-04-01,2021-12-31,Portugal,Residence,Non-Digital,10189.55
801011,2021-05-31,2021-05-31,2022-05-31,2021-12-31,Norway,Transportation,Non-Digital,206735.85
323604,2021-12-28,2021-12-28,2022-12-28,2021-12-31,Netherlands,Liability,Non-Digital,115935.49
694960,2021-03-20,2021-03-20,2022-03-20,2021-12-31,Netherlands,Transportation,Non-Digital,36837.68
317472,2021-12-06,2021-12-06,2022-12-06,2021-12-31,Switzerland,Auto,Non-Digital,36275.63
276424,2021-07-19,2021-07-19,2022-07-19,2021-12-31,Norway,Auto,Non-Digital,46131.55
938974,2021-05-02,2021-05-02,2022-05-02,2021-12-31,Italy,Auto,Non-Digital,36072.35
428514,2021-03-07,2021-03-07,2022-03-07,2021-12-31,Norway,Residence,Digital,99724.11
736183,2021-10-23,2021-10-23,2022-10-23,2021-12-31,Portugal,Auto,Non-Digital,30524.13
507448,2021-06-01,2021-06-01,2022-06-01,2021-12-31,Netherlands,Liability,Digital,444294.49
848180,2021-02-06,2021-02-06,2022-02-06,2021-12-31,Netherlands,Auto,Non-Digital,49590.94
746254,2021-11-27,2021-11-27,2022-11-27,2021-12-31,Sweden,Engineering,Digital,426545.1
656880,2021-11-24,2021-11-24,2022-11-24,2021-12-31,Italy,Residence,Non-Digital,53372.96
745417,2021-08-05,2021-08-05,2022-08-05,2021-12-31,France,Auto,Non-Digital,34898.24
266074,2021-06-02,2021-06-02,2022-06-02,2021-12-31,Norway,Transportation,Non-Digital,209273.99
835624,2021-07-23,2021-07-23,2022-07-23,2021-12-31,Sweden,Auto,Non-Digital,20144.28
569537,2021-09-25,2021-09-25,2022-09-25,2021-12-31,Norway,Residence,Non-Digital,15905.53
365527,2021-12-03,2021-12-03,2022-12-03,2021-12-31,Denmark,Engineering,Digital,235641.72
464687,2021-04-08,2021-04-08,2022-04-08,2021-12-31,Sweden,Residence,Non-Digital,44294.93
248190,2021-05-17,2021-05-17,2022-05-17,2021-12-31,Portugal,Transportation,Digital,96373.54
912756,2021-08-13,2021-08-13,2022-08-13,2021-12-31,Netherlands,Residence,Non-Digital,2315.98
168118,2021-05-05,2021-05-05,2022-05-05,2021-12-31,Germany,Engineering,Non-Digital,496359.53
199126,2021-10-04,2021-10-04,2022-10-04,2021-12-31,Sweden,Auto,Non-Digital,20906.05
438392,2021-04-20,2021-04-20,2022-04-20,2021-12-31,Netherlands,Auto,Non-Digital,42604.32
680510,2021-04-12,2021-04-12,2022-04-12,2021-12-31,Germany,Engineering,Non-Digital,203553.77
466613,2021-01-30,2021-01-30,2022-01-30,2021-12-31,Norway,Residence,Non-Digital,5256.6
622978,2021-11-17,2021-11-17,2022-11-17,2021-12-31,Norway,Residence,Non-Digital,59210.01
526111,2021-08-09,2021-08-09,2022-08-09,2021-12-31,Switzerland,Engineering,Digital,445593.23
216363,2021-05-11,2021-05-11,2022-05-11,2021-12-31,France,Residence,Non-Digital,29046.59
336850,2021-03-16,2021-03-16,2022-03-16,2021-12-31,Germany,Auto,Non-Digital,16769.82
537822,2021-03-19,2021-03-19,2022-03-19,2021-12-31,Sweden,Engineering,Digital,381591.37
739447,2021-04-16,2021-04-16,2022-04-16,2021-12-31,Denmark,Liability,Non-Digital,170277.07
360602,2021-04-29,2021-04-29,2022-04-29,2021-12-31,Sweden,Transportation,Digital,136409.13
820329,2021-08-13,2021-08-13,2022-08-13,2021-12-31,Portugal,Residence,Digital,97670.36
748321,2021-11-05,2021-11-05,2022-11-05,2021-12-31,Netherlands,Residence,Non-Digital,6940.74
317786,2021-02-07,2021-02-07,2022-02-07,2021-12-31,Sweden,Residence,Digital,75808.7
772906,2021-04-22,2021-04-22,2022-04-22,2021-12-31,Norway,Transportation,Digital,242419.59
330994,2021-06-07,2021-06-07,2022-06-07,2021-12-31,France,Auto,Non-Digital,22859.34
892450,2021-07-29,2021-07-29,2022-07-29,2021-12-31,Germany,Residence,Digital,27265.82
876861,2021-12-30,2021-12-30,2022-12-30,2021-12-31,Italy,Residence,Digital,53026.37
559788,2021-04-04,2021-04-04,2022-04-04,2021-12-31,Germany,Auto,Non-Digital,37061.86
128443,2021-01-09,2021-01-09,2022-01-09,2021-12-31,Switzerland,Transportation,Digital,125078.55
743838,2021-02-22,2021-02-22,2022-02-22,2021-12-31,France,Residence,Non-Digital,67857.25
664356,2021-10-21,2021-10-21,2022-10-21,2021-12-31,Switzerland,Residence,Digital,70759.89
656581,2021-06-02,2021-06-02,2022-06-02,2021-12-31,Portugal,Residence,Non-Digital,4512.6
945792,2021-03-27,2021-03-27,2022-03-27,2021-12-31,Sweden,Auto,Non-Digital,5051.82
767612,2021-04-03,2021-04-03,2022-04-03,2021-12-31,France,Auto,Digital,31819.82
499822,2021-04-30,2021-04-30,2022-04-30,2021-12-31,Italy,Auto,Digital,17241.27
529247,2021-09-05,2021-09-05,2022-09-05,2021-12-31,Portugal,Liability,Digital,193172.7
347863,2021-07-21,2021-07-21,2022-07-21,2021-12-31,Portugal,Transportation,Non-Digital,88754.69
149659,2021-05-07,2021-05-07,2022-05-07,2021-12-31,Norway,Residence,Digital,67001.33
310323,2021-11-27,2021-11-27,2022-11-27,2021-12-31,France,Liability,Non-Digital,354220.16
728161,2021-10-17,2021-10-17,2022-10-17,2021-12-31,Denmark,Transportation,Non-Digital,41896.14
453733,2021-04-24,2021-04-24,2022-04-24,2021-12-31,Denmark,Residence,Digital,29453.55
495456,2021-08-25,2021-08-25,2022-08-25,2021-12-31,Switzerland,Transportation,Digital,155666.71
807352,2021-11-28,2021-11-28,2022-11-28,2021-12-31,Sweden,Auto,Digital,9645.4
771568,2021-03-28,2021-03-28,2022-03-28,2021-12-31,Netherlands,Engineering,Non-Digital,197410.04
414419,2021-10-13,2021-10-13,2022-10-13,2021-12-31,Germany,Auto,Digital,25174.6
976370,2021-12-19,2021-12-19,2022-12-19,2021-12-31,Italy,Residence,Non-Digital,83291.72
505886,2021-05-29,2021-05-29,2022-05-29,2021-12-31,France,Residence,Non-Digital,60293.68
454446,2021-01-20,2021-01-20,2022-01-20,2021-12-31,Denmark,Transportation,Digital,31305.21
491701,2021-01-04,2021-01-04,2022-01-04,2021-12-31,Switzerland,Auto,Digital,7265.53
786259,2021-12-28,2021-12-28,2022-12-28,2021-12-31,Norway,Residence,Digital,40750.71
769288,2021-08-16,2021-08-16,2022-08-16,2021-12-31,Norway,Auto,Non-Digital,39590.88
577069,2021-11-17,2021-11-17,2022-11-17,2021-12-31,Italy,Transportation,Digital,208746.92
757161,2021-10-29,2021-10-29,2022-10-29,2021-12-31,Switzerland,Auto,Non-Digital,48947.15
210483,2021-07-07,2021-07-07,2022-07-07,2021-12-31,Netherlands,Auto,Non-Digital,45433.31
874483,2021-02-12,2021-02-12,2022-02-12,2021-12-31,Netherlands,Auto,Non-Digital,48679.01
668828,2021-09-07,2021-09-07,2022-09-07,2021-12-31,Switzerland,Auto,Digital,49056.77
402530,2021-10-23,2021-10-23,2022-10-23,2021-12-31,Germany,Engineering,Digital,175414.9
154723,2021-04-02,2021-04-02,2022-04-02,2021-12-31,Switzerland,Transportation,Digital,177695.39
207825,2021-01-10,2021-01-10,2022-01-10,2021-12-31,Switzerland,Transportation,Non-Digital,102677.22
576482,2021-05-15,2021-05-15,2022-05-15,2021-12-31,Germany,Residence,Digital,19928.8
653162,2021-10-12,2021-10-12,2022-10-12,2021-12-31,Italy,Liability,Non-Digital,393212.78
527480,2021-03-05,2021-03-05,2022-03-05,2021-12-31,Netherlands,Transportation,Non-Digital,208207.65
623679,2021-01-06,2021-01-06,2022-01-06,2021-12-31,France,Residence,Non-Digital,29152.23
115812,2021-01-04,2021-01-04,2022-01-04,2021-12-31,Norway,Auto,Non-Digital,22726.7
327051,2021-09-02,2021-09-02,2022-09-02,2021-12-31,Switzerland,Residence,Digital,28224.95
