Policy_ID,Issue_Date,Effective_Date,End_Of_Effective_Date,Reference_Date,Sales_Location,Line_Of_Business,Sales_Channel,Premium_Amount
161087,2022-05-27,2022-05-27,2023-05-27,2022-12-31,Netherlands,Auto,Non-Digital,45268.72
326838,2022-11-04,2022-11-04,2023-11-04,2022-12-31,Switzerland,Residence,Non-Digital,88186.65
182138,2022-12-03,2022-12-03,2023-12-03,2022-12-31,Norway,Auto,Non-Digital,3973.54
651125,2022-04-17,2022-04-17,2023-04-17,2022-12-31,Sweden,Residence,Non-Digital,28606.92
573253,2022-09-04,2022-09-04,2023-09-04,2022-12-31,Sweden,Transportation,Non-Digital,237095.76
952849,2022-11-08,2022-11-08,2023-11-08,2022-12-31,Switzerland,Residence,Digital,57767.21
188998,2022-01-12,2022-01-12,2023-01-12,2022-12-31,Norway,Residence,Digital,76037.44
176518,2022-07-06,2022-07-06,2023-07-06,2022-12-31,France,Transportation,Non-Digital,233866.87
333635,2022-03-29,2022-03-29,2023-03-29,2022-12-31,Netherlands,Auto,Non-Digital,29609.09
161820,2022-12-30,2022-12-30,2023-12-30,2022-12-31,Portugal,Residence,Non-Digital,85975.48
503864,2022-10-29,2022-10-29,2023-10-29,2022-12-31,Denmark,Residence,Non-Digital,32652.0
223998,2022-03-30,2022-03-30,2023-03-30,2022-12-31,Switzerland,Residence,Non-Digital,16645.77
902104,2022-05-27,2022-05-27,2023-05-27,2022-12-31,Italy,Transportation,Non-Digital,131559.75
893884,2022-10-08,2022-10-08,2023-10-08,2022-12-31,Netherlands,Transportation,Non-Digital,35872.91
309937,2022-11-26,2022-11-26,2023-11-26,2022-12-31,Italy,Auto,Non-Digital,21470.71
784241,2022-02-21,2022-02-21,2023-02-21,2022-12-31,Germany,Residence,Non-Digital,50275.92
801895,2022-11-13,2022-11-13,2023-11-13,2022-12-31,Denmark,Transportation,Non-Digital,170971.04
827125,2022-04-15,2022-04-15,2023-04-15,2022-12-31,Italy,Residence,Digital,66845.63
718098,2022-12-13,2022-12-13,2023-12-13,2022-12-31,France,Liability,Non-Digital,63823.95
243658,2022-11-23,2022-11-23,2023-11-23,2022-12-31,France,Auto,Non-Digital,42015.28
851079,2022-07-31,2022-07-31,2023-07-31,2022-12-31,France,Engineering,Non-Digital,485364.98
775953,2022-07-23,2022-07-23,2023-07-23,2022-12-31,Switzerland,Residence,Non-Digital,52489.9
253987,2022-10-23,2022-10-23,2023-10-23,2022-12-31,Germany,Residence,Non-Digital,93969.98
593001,2022-03-16,2022-03-16,2023-03-16,2022-12-31,Italy,Residence,Digital,69256.15
825910,2022-07-03,2022-07-03,2023-07-03,2022-12-31,Switzerland,Auto,Non-Digital,21653.18
388263,2022-07-01,2022-07-01,2023-07-01,2022-12-31,Netherlands,Auto,Non-Digital,13529.53
716644,2022-01-05,2022-01-05,2023-01-05,2022-12-31,Sweden,Residence,Non-Digital,38422.28
213551,2022-02-21,2022-02-21,2023-02-21,2022-12-31,Netherlands,Auto,Digital,43758.58
993937,2022-11-06,2022-11-06,2023-11-06,2022-12-31,Switzerland,Residence,Digital,83143.46
191296,2022-09-05,2022-09-05,2023-09-05,2022-12-31,France,Auto,Non-Digital,14795.14
767699,2022-01-18,2022-01-18,2023-01-18,2022-12-31,Switzerland,Residence,Non-Digital,86034.24
903426,2022-11-13,2022-11-13,2023-11-13,2022-12-31,Italy,Transportation,Non-Digital,139648.54
483785,2022-04-12,2022-04-12,2023-04-12,2022-12-31,Portugal,Transportation,Non-Digital,98404.06
776968,2022-03-15,2022-03-15,2023-03-15,2022-12-31,France,Engineering,Digital,241810.06
749996,2022-08-05,2022-08-05,2023-08-05,2022-12-31,Sweden,Transportation,Non-Digital,168486.65
206719,2022-03-16,2022-03-16,2023-03-16,2022-12-31,France,Transportation,Non-Digital,42527.52
980561,2022-12-18,2022-12-18,2023-12-18,2022-12-31,Sweden,Residence,Digital,50247.3
195130,2022-07-27,2022-07-27,2023-07-27,2022-12-31,Netherlands,Residence,Digital,62385.61
558447,2022-01-27,2022-01-27,2023-01-27,2022-12-31,Norway,Liability,Non-Digital,366583.07
563582,2022-04-25,2022-04-25,2023-04-25,2022-12-31,France,Residence,Digital,59135.46
287061,2022-03-07,2022-03-07,2023-03-07,2022-12-31,Germany,Auto,Non-Digital,41441.48
550536,2022-02-11,2022-02-11,2023-02-11,2022-12-31,Portugal,Transportation,Digital,104616.91
745935,2022-12-28,2022-12-28,2023-12-28,2022-12-31,Netherlands,Auto,Digital,26930.88
926732,2022-10-12,2022-10-12,2023-10-12,2022-12-31,Portugal,Auto,Non-Digital,27423.69
910561,2022-05-15,2022-05-15,2023-05-15,2022-12-31,Sweden,Residence,Non-Digital,13062.85
724882,2022-11-04,2022-11-04,2023-11-04,2022-12-31,Sweden,Auto,Non-Digital,49200.91
617080,2022-11-15,2022-11-15,2023-11-15,2022-12-31,Netherlands,Residence,Non-Digital,9823.4
672930,2022-01-27,2022-01-27,2023-01-27,2022-12-31,Italy,Auto,Digital,16209.31
481194,2022-06-22,2022-06-22,2023-06-22,2022-12-31,Switzerland,Residence,Non-Digital,88972.36
131243,2022-06-16,2022-06-16,2023-06-16,2022-12-31,Norway,Residence,Non-Digital,39974.86
933227,2022-01-04,2022-01-04,2023-01-04,2022-12-31,France,Transportation,Non-Digital,23669.76
487601,2022-08-30,2022-08-30,2023-08-30,2022-12-31,Germany,Engineering,Non-Digital,396610.16
267407,2022-03-30,2022-03-30,2023-03-30,2022-12-31,Germany,Engineering,Non-Digital,131835.77
821801,2022-07-14,2022-07-14,2023-07-14,2022-12-31,Switzerland,Residence,Digital,50440.61
155860,2022-08-16,2022-08-16,2023-08-16,2022-12-31,Netherlands,Residence,Non-Digital,97758.18
347565,2022-09-10,2022-09-10,2023-09-10,2022-12-31,Denmark,Auto,Non-Digital,46296.1
284407,2022-05-18,2022-05-18,2023-05-18,2022-12-31,France,Transportation,Digital,36799.06
551225,2022-07-11,2022-07-11,2023-07-11,2022-12-31,Germany,Residence,Digital,68992.84
160253,2022-01-15,2022-01-15,2023-01-15,2022-12-31,Denmark,Auto,Non-Digital,21500.94
953169,2022-05-04,2022-05-04,2023-05-04,2022-12-31,Italy,Auto,Digital,17617.62
256367,2022-10-10,2022-10-10,2023-10-10,2022-12-31,Norway,Engineering,Digital,304662.7
740477,2022-01-07,2022-01-07,2023-01-07,2022-12-31,Sweden,Auto,Digital,21335.56
960359,2022-07-15,2022-07-15,2023-07-15,2022-12-31,Switzerland,Auto,Digital,6665.57
659362,2022-05-09,2022-05-09,2023-05-09,2022-12-31,Italy,Residence,Non-Digital,58338.29
351199,2022-09-17,2022-09-17,2023-09-17,2022-12-31,Norway,Residence,Digital,71191.81
233462,2022-05-14,2022-05-14,2023-05-14,2022-12-31,Portugal,Auto,Non-Digital,15664.48
721315,2022-08-19,2022-08-19,2023-08-19,2022-12-31,Italy,Engineering,Non-Digital,374328.97
311990,2022-03-20,2022-03-20,2023-03-20,2022-12-31,Norway,Auto,Non-Digital,32986.09
442949,2022-07-05,2022-07-05,2023-07-05,2022-12-31,Switzerland,Liability,Digital,345014.46
624124,2022-09-01,2022-09-01,2023-09-01,2022-12-31,France,Auto,Digital,49303.17
123118,2022-09-08,2022-09-08,2023-09-08,2022-12-31,Denmark,Residence,Non-Digital,24715.18
256004,2022-04-01,2022-04-01,2023-04-01,2022-12-31,Switzerland,Engineering,Non-Digital,324937.01
351246,2022-05-29,2022-05-29,2023-05-29,2022-12-31,Denmark,Residence,Non-Digital,21006.16
933765,2022-11-20,2022-11-20,2023-11-20,2022-12-31,Denmark,Transportation,Non-Digital,204776.1
374748,2022-01-28,2022-01-28,2023-01-28,2022-12-31,France,Residence,Non-Digital,42871.67
333859,2022-11-30,2022-11-30,2023-11-30,2022-12-31,Sweden,Auto,Non-Digital,32898.86
127996,2022-07-07,2022-07-07,2023-07-07,2022-12-31,Sweden,Auto,Digital,40680.26
274085,2022-11-23,2022-11-23,2023-11-23,2022-12-31,Denmark,Auto,Digital,3068.39
509890,2022-08-05,2022-08-05,2023-08-05,2022-12-31,Portugal,Auto,Non-Digital,37430.99
998128,2022-11-19,2022-11-19,2023-11-19,2022-12-31,Denmark,Residence,Non-Digital,16866.95
269905,2022-01-13,2022-01-13,2023-01-13,2022-12-31,Norway,Liability,Non-Digital,393331.86
223776,2022-10-23,2022-10-23,2023-10-23,2022-12-31,France,Residence,Non-Digital,79768.27
189857,2022-09-08,2022-09-08,2023-09-08,2022-12-31,Netherlands,Residence,Digital,54665.22
281709,2022-03-13,2022-03-13,2023-03-13,2022-12-31,Sweden,Auto,Non-Digital,30504.26
544252,2022-09-24,2022-09-24,2023-09-24,2022-12-31,Norway,Auto,Digital,9803.45
304238,2022-04-19,2022-04-19,2023-04-19,2022-12-31,Portugal,Auto,Digital,14717.04
328730,2022-08-28,2022-08-28,2023-08-28,2022-12-31,Switzerland,Auto,Digital,22667.0
152176,2022-11-24,2022-11-24,2023-11-24,2022-12-31,Germany,Transportation,Non-Digital,49638.02
635860,2022-07-27,2022-07-27,2023-07-27,2022-12-31,Netherlands,Residence,Non-Digital,29154.3
947400,2022-08-17,2022-08-17,2023-08-17,2022-12-31,France,Auto,Non-Digital,13787.79
868937,2022-12-11,2022-12-11,2023-12-11,2022-12-31,Germany,Auto,Digital,14984.68
651713,2022-10-14,2022-10-14,2023-10-14,2022-12-31,Switzerland,Auto,Non-Digital,49135.86
538632,2022-12-04,2022-12-04,2023-12-04,2022-12-31,Norway,Residence,Non-Digital,82859.15
646392,2022-06-08,2022-06-08,2023-06-08,2022-12-31,Italy,Liability,Digital,273401.1
152872,2022-02-07,2022-02-07,2023-02-07,2022-12-31,Italy,Residence,Digital,65251.86
264304,2022-06-24,2022-06-24,2023-06-24,2022-12-31,France,Liability,Digital,295021.0
842715,2022-05-21,2022-05-21,2023-05-21,2022-12-31,Italy,Engineering,Digital,366602.47
406151,2022-09-29,2022-09-29,2023-09-29,2022-12-31,Portugal,Engineering,Digital,124463.23
954827,2022-05-05,2022-05-05,2023-05-05,2022-12-31,Netherlands,Auto,Non-Digital,42462.58
241475,2022-03-17,2022-03-17,2023-03-17,2022-12-31,Denmark,Transportation,Digital,128473.57
370802,2022-12-18,2022-12-18,2023-12-18,2022-12-31,Netherlands,Transportation,Digital,80297.72
640164,2022-12-19,2022-12-19,2023-12-19,2022-12-31,Portugal,Residence,Digital,23724.63
942420,2022-07-01,2022-07-01,2023-07-01,2022-12-31,Denmark,Residence,Digital,6765.92
432814,2022-02-23,2022-02-23,2023-02-23,2022-12-31,Denmark,Liability,Digital,496753.6
311544,2022-06-10,2022-06-10,2023-06-10,2022-12-31,Norway,Engineering,Non-Digital,205198.09
541688,2022-07-16,2022-07-16,2023-07-16,2022-12-31,Denmark,Transportation,Non-Digital,239479.07
948860,2022-07-15,2022-07-15,2023-07-15,2022-12-31,France,Engineering,Non-Digital,204502.63
798495,2022-03-27,2022-03-27,2023-03-27,2022-12-31,Denmark,Auto,Digital,35584.23
417873,2022-08-28,2022-08-28,2023-08-28,2022-12-31,Norway,Liability,Non-Digital,125719.39
649021,2022-05-05,2022-05-05,2023-05-05,2022-12-31,France,Residence,Non-Digital,25640.14
521802,2022-03-31,2022-03-31,2023-03-31,2022-12-31,Norway,Transportation,Non-Digital,98855.35
901238,2022-10-12,2022-10-12,2023-10-12,2022-12-31,Denmark,Residence,Non-Digital,48188.39
714447,2022-03-13,2022-03-13,2023-03-13,2022-12-31,Italy,Auto,Non-Digital,10391.64
305300,2022-01-11,2022-01-11,2023-01-11,2022-12-31,Portugal,Residence,Non-Digital,11352.94
987148,2022-08-27,2022-08-27,2023-08-27,2022-12-31,Sweden,Residence,Non-Digital,48764.68
879997,2022-04-17,2022-04-17,2023-04-17,2022-12-31,Germany,Residence,Non-Digital,12156.53
994565,2022-06-08,2022-06-08,2023-06-08,2022-12-31,Denmark,Auto,Non-Digital,35894.94
734372,2022-02-03,2022-02-03,2023-02-03,2022-12-31,Sweden,Transportation,Digital,186189.36
603087,2022-06-29,2022-06-29,2023-06-29,2022-12-31,Switzerland,Engineering,Non-Digital,468414.98
542599,2022-12-13,2022-12-13,2023-12-13,2022-12-31,Portugal,Liability,Digital,210469.59
452343,2022-06-04,2022-06-04,2023-06-04,2022-12-31,Germany,Residence,Digital,28327.61
140690,2022-06-09,2022-06-09,2023-06-09,2022-12-31,France,Residence,Digital,93328.32
935493,2022-03-15,2022-03-15,2023-03-15,2022-12-31,Netherlands,Auto,Non-Digital,22786.02
425897,2022-04-12,2022-04-12,2023-04-12,2022-12-31,Sweden,Auto,Non-Digital,29374.23
832552,2022-05-12,2022-05-12,2023-05-12,2022-12-31,Germany,Auto,Non-Digital,18342.07
548266,2022-12-28,2022-12-28,2023-12-28,2022-12-31,Netherlands,Engineering,Non-Digital,138390.31
535265,2022-06-01,2022-06-01,2023-06-01,2022-12-31,Portugal,Residence,Non-Digital,10871.47
117296,2022-05-06,2022-05-06,2023-05-06,2022-12-31,Norway,Residence,Non-Digital,92651.14
906847,2022-09-26,2022-09-26,2023-09-26,2022-12-31,Denmark,Engineering,Digital,393387.85
148893,2022-09-26,2022-09-26,2023-09-26,2022-12-31,Norway,Transportation,Non-Digital,134637.7
220430,2022-09-27,2022-09-27,2023-09-27,2022-12-31,France,Residence,Non-Digital,8222.74
351524,2022-08-08,2022-08-08,2023-08-08,2022-12-31,Italy,Engineering,Non-Digital,497252.57
978560,2022-01-23,2022-01-23,2023-01-23,2022-12-31,Switzerland,Engineering,Non-Digital,239294.85
884981,2022-02-11,2022-02-11,2023-02-11,2022-12-31,France,Auto,Non-Digital,11906.05
818703,2022-11-09,2022-11-09,2023-11-09,2022-12-31,Sweden,Transportation,Digital,202742.15
519248,2022-12-30,2022-12-30,2023-12-30,2022-12-31,Switzerland,Liability,Digital,476118.85
940355,2022-05-19,2022-05-19,2023-05-19,2022-12-31,Denmark,Engineering,Non-Digital,293174.58
766186,2022-10-24,2022-10-24,2023-10-24,2022-12-31,Sweden,Transportation,Non-Digital,202648.76
877185,2022-07-15,2022-07-15,2023-07-15,2022-12-31,Portugal,Transportation,Non-Digital,15359.28
871476,2022-01-23,2022-01-23,2023-01-23,2022-12-31,Netherlands,Transportation,Non-Digital,143261.31
123881,2022-05-20,2022-05-20,2023-05-20,2022-12-31,Norway,Residence,Digital,35375.34
763152,2022-10-04,2022-10-04,2023-10-04,2022-12-31,Sweden,Auto,Digital,14498.56
504036,2022-03-24,2022-03-24,2023-03-24,2022-12-31,Netherlands,Auto,Non-Digital,19746.79
146217,2022-11-18,2022-11-18,2023-11-18,2022-12-31,Denmark,Residence,Non-Digital,52588.87
452085,2022-09-17,2022-09-17,2023-09-17,2022-12-31,Germany,Auto,Non-Digital,2632.4
747874,2022-08-12,2022-08-12,2023-08-12,2022-12-31,Norway,Transportation,Non-Digital,199863.16
610756,2022-12-09,2022-12-09,2023-12-09,2022-12-31,Switzerland,Residence,Digital,94201.66
274482,2022-08-26,2022-08-26,2023-08-26,2022-12-31,France,Residence,Non-Digital,73767.56
476284,2022-10-26,2022-10-26,2023-10-26,2022-12-31,Germany,Auto,Non-Digital,21218.13
601399,2022-10-12,2022-10-12,2023-10-12,2022-12-31,France,Transportation,Digital,28453.53
833500,2022-03-09,2022-03-09,2023-03-09,2022-12-31,France,Residence,Non-Digital,12513.47
323496,2022-03-06,2022-03-06,2023-03-06,2022-12-31,Norway,Auto,Non-Digital,6025.74
184147,2022-05-07,2022-05-07,2023-05-07,2022-12-31,Netherlands,Auto,Non-Digital,46884.64
672051,2022-07-02,2022-07-02,2023-07-02,2022-12-31,Norway,Auto,Digital,9120.11
903837,2022-05-26,2022-05-26,2023-05-26,2022-12-31,Switzerland,Auto,Digital,5431.4
680465,2022-08-02,2022-08-02,2023-08-02,2022-12-31,France,Liability,Non-Digital,481333.09
382434,2022-10-07,2022-10-07,2023-10-07,2022-12-31,Portugal,Liability,Non-Digital,316788.31
327358,2022-10-14,2022-10-14,2023-10-14,2022-12-31,Sweden,Engineering,Non-Digital,490696.84
118190,2022-12-20,2022-12-20,2023-12-20,2022-12-31,Netherlands,Residence,Non-Digital,96782.93
518501,2022-07-21,2022-07-21,2023-07-21,2022-12-31,Netherlands,Auto,Non-Digital,23706.67
269216,2022-06-24,2022-06-24,2023-06-24,2022-12-31,Norway,Residence,Digital,82158.61
981048,2022-10-20,2022-10-20,2023-10-20,2022-12-31,France,Residence,Non-Digital,55024.66
293508,2022-06-08,2022-06-08,2023-06-08,2022-12-31,Switzerland,Residence,Non-Digital,57725.92
675424,2022-01-13,2022-01-13,2023-01-13,2022-12-31,Switzerland,Transportation,Non-Digital,140097.18
735858,2022-05-08,2022-05-08,2023-05-08,2022-12-31,Portugal,Residence,Digital,95357.04
382343,2022-06-20,2022-06-20,2023-06-20,2022-12-31,Italy,Auto,Non-Digital,20513.29
131052,2022-08-16,2022-08-16,2023-08-16,2022-12-31,Switzerland,Liability,Non-Digital,103247.63
278128,2022-01-22,2022-01-22,2023-01-22,2022-12-31,Denmark,Engineering,Digital,140274.81
830371,2022-10-05,2022-10-05,2023-10-05,2022-12-31,Switzerland,Liability,Non-Digital,404379.69
837274,2022-05-18,2022-05-18,2023-05-18,2022-12-31,France,Auto,Non-Digital,19329.34
341616,2022-09-27,2022-09-27,2023-09-27,2022-12-31,Portugal,Residence,Non-Digital,39220.73
469888,2022-08-09,2022-08-09,2023-08-09,2022-12-31,France,Auto,Digital,48733.51
704442,2022-02-09,2022-02-09,2023-02-09,2022-12-31,Denmark,Liability,Non-Digital,280435.38
685490,2022-10-16,2022-10-16,2023-10-16,2022-12-31,Sweden,Auto,Digital,27800.69
719866,2022-02-25,2022-02-25,2023-02-25,2022-12-31,Denmark,Residence,Digital,72079.16
235294,2022-07-22,2022-07-22,2023-07-22,2022-12-31,Netherlands,Auto,Non-Digital,46085.34
310519,2022-09-23,2022-09-23,2023-09-23,2022-12-31,France,Liability,Non-Digital,152995.49
417086,2022-01-26,2022-01-26,2023-01-26,2022-12-31,Norway,Engineering,Non-Digital,211570.78
974785,2022-07-06,2022-07-06,2023-07-06,2022-12-31,Germany,Engineering,Non-Digital,172144.04
907850,2022-05-05,2022-05-05,2023-05-05,2022-12-31,Sweden,Liability,Digital,384722.48
244763,2022-02-15,2022-02-15,2023-02-15,2022-12-31,France,Residence,Non-Digital,66419.61
854450,2022-12-02,2022-12-02,2023-12-02,2022-12-31,Norway,Auto,Non-Digital,39009.83
832423,2022-08-23,2022-08-23,2023-08-23,2022-12-31,Sweden,Residence,Non-Digital,79621.82
821738,2022-01-13,2022-01-13,2023-01-13,2022-12-31,Denmark,Residence,Digital,54980.48
178237,2022-09-15,2022-09-15,2023-09-15,2022-12-31,Norway,Residence,Non-Digital,89975.82
127359,2022-05-15,2022-05-15,2023-05-15,2022-12-31,Italy,Auto,Non-Digital,8860.17
334649,2022-01-21,2022-01-21,2023-01-21,2022-12-31,Switzerland,Transportation,Digital,139558.56
189706,2022-04-27,2022-04-27,2023-04-27,2022-12-31,Norway,Residence,Non-Digital,25906.41
776181,2022-06-14,2022-06-14,2023-06-14,2022-12-31,France,Engineering,Non-Digital,497352.99
918202,2022-10-22,2022-10-22,2023-10-22,2022-12-31,Sweden,Engineering,Digital,210288.88
962624,2022-09-29,2022-09-29,2023-09-29,2022-12-31,France,Auto,Non-Digital,7827.0
126456,2022-04-18,2022-04-18,2023-04-18,2022-12-31,Italy,Auto,Digital,35018.35
761565,2022-11-13,2022-11-13,2023-11-13,2022-12-31,Sweden,Auto,Non-Digital,39246.21
255311,2022-03-16,2022-03-16,2023-03-16,2022-12-31,France,Auto,Non-Digital,41412.55
893785,2022-07-16,2022-07-16,2023-07-16,2022-12-31,Denmark,Transportation,Digital,67253.3
123390,2022-01-31,2022-01-31,2023-01-31,2022-12-31,Portugal,Auto,Non-Digital,42707.97
219819,2022-06-15,2022-06-15,2023-06-15,2022-12-31,Italy,Engineering,Digital,406993.06
599516,2022-06-15,2022-06-15,2023-06-15,2022-12-31,Switzerland,Residence,Non-Digital,61457.25
551863,2022-09-21,2022-09-21,2023-09-21,2022-12-31,France,Liability,Non-Digital,448209.95
690987,2022-04-12,2022-04-12,2023-04-12,2022-12-31,Italy,Transportation,Non-Digital,215497.63
599485,2022-08-09,2022-08-09,2023-08-09,2022-12-31,Italy,Auto,Non-Digital,28029.91
230957,2022-08-05,2022-08-05,2023-08-05,2022-12-31,Portugal,Residence,Digital,53297.53
335612,2022-12-23,2022-12-23,2023-12-23,2022-12-31,Sweden,Auto,Non-Digital,35136.2
700159,2022-12-05,2022-12-05,2023-12-05,2022-12-31,Germany,Transportation,Non-Digital,81312.85
656283,2022-10-24,2022-10-24,2023-10-24,2022-12-31,Denmark,Auto,Digital,23597.93
172123,2022-03-18,2022-03-18,2023-03-18,2022-12-31,France,Residence,Digital,76164.88
844473,2022-11-07,2022-11-07,2023-11-07,2022-12-31,Germany,Engineering,Non-Digital,99863.71
609368,2022-02-27,2022-02-27,2023-02-27,2022-12-31,Portugal,Transportation,Non-Digital,28203.08
556161,2022-01-20,2022-01-20,2023-01-20,2022-12-31,Norway,Transportation,Non-Digital,110872.57
613443,2022-10-18,2022-10-18,2023-10-18,2022-12-31,Italy,Engineering,Non-Digital,271944.34
727514,2022-10-06,2022-10-06,2023-10-06,2022-12-31,France,Auto,Non-Digital,18950.63
739155,2022-11-09,2022-11-09,2023-11-09,2022-12-31,France,Residence,Non-Digital,97505.67
294917,2022-10-02,2022-10-02,2023-10-02,2022-12-31,Italy,Engineering,Non-Digital,102301.56
315710,2022-05-29,2022-05-29,2023-05-29,2022-12-31,Portugal,Residence,Non-Digital,74949.96
323036,2022-08-23,2022-08-23,2023-08-23,2022-12-31,Germany,Auto,Digital,4175.86
130747,2022-08-01,2022-08-01,2023-08-01,2022-12-31,Switzerland,Engineering,Digital,291889.01
275780,2022-01-05,2022-01-05,2023-01-05,2022-12-31,Denmark,Residence,Non-Digital,81764.82
913835,2022-01-12,2022-01-12,2023-01-12,2022-12-31,Netherlands,Liability,Non-Digital,377753.69
559270,2022-12-11,2022-12-11,2023-12-11,2022-12-31,Netherlands,Transportation,Non-Digital,130058.89
331214,2022-07-08,2022-07-08,2023-07-08,2022-12-31,Netherlands,Transportation,Digital,41196.26
423764,2022-05-06,2022-05-06,2023-05-06,2022-12-31,Netherlands,Transportation,Digital,31275.9
345085,2022-07-12,2022-07-12,2023-07-12,2022-12-31,Italy,Engineering,Digital,286213.89
267327,2022-11-16,2022-11-16,2023-11-16,2022-12-31,Italy,Auto,Non-Digital,40025.18
395391,2022-11-23,2022-11-23,2023-11-23,2022-12-31,Germany,Residence,Non-Digital,41924.39
748278,2022-07-29,2022-07-29,2023-07-29,2022-12-31,Netherlands,Transportation,Non-Digital,209839.44
704095,2022-09-16,2022-09-16,2023-09-16,2022-12-31,Denmark,Transportation,Digital,52638.56
504944,2022-02-08,2022-02-08,2023-02-08,2022-12-31,Germany,Auto,Non-Digital,33924.07
584964,2022-07-09,2022-07-09,2023-07-09,2022-12-31,Netherlands,Residence,Digital,24492.87
794532,2022-09-08,2022-09-08,2023-09-08,2022-12-31,France,Residence,Digital,8644.15
947071,2022-05-24,2022-05-24,2023-05-24,2022-12-31,France,Engineering,Non-Digital,363591.03
628783,2022-06-26,2022-06-26,2023-06-26,2022-12-31,Switzerland,Liability,Non-Digital,499775.53
472205,2022-07-08,2022-07-08,2023-07-08,2022-12-31,Denmark,Residence,Non-Digital,24290.73
391345,2022-09-07,2022-09-07,2023-09-07,2022-12-31,Switzerland,Residence,Non-Digital,95568.18
571568,2022-07-29,2022-07-29,2023-07-29,2022-12-31,Denmark,Liability,Non-Digital,430036.92
968913,2022-11-16,2022-11-16,2023-11-16,2022-12-31,Portugal,Auto,Non-Digital,41607.87
786114,2022-04-14,2022-04-14,2023-04-14,2022-12-31,Sweden,Transportation,Digital,203544.41
184288,2022-03-18,2022-03-18,2023-03-18,2022-12-31,Portugal,Auto,Non-Digital,18966.91
969425,2022-10-09,2022-10-09,2023-10-09,2022-12-31,Sweden,Residence,Digital,19162.87
305922,2022-03-24,2022-03-24,2023-03-24,2022-12-31,Portugal,Engineering,Non-Digital,473550.93
301878,2022-02-01,2022-02-01,2023-02-01,2022-12-31,Portugal,Auto,Non-Digital,45519.26
172045,2022-04-01,2022-04-01,2023-04-01,2022-12-31,Portugal,Engineering,Digital,150735.16
639554,2022-09-21,2022-09-21,2023-09-21,2022-12-31,Sweden,Residence,Digital,73625.32
769327,2022-01-09,2022-01-09,2023-01-09,2022-12-31,Portugal,Residence,Digital,54852.1
393610,2022-12-06,2022-12-06,2023-12-06,2022-12-31,Norway,Auto,Non-Digital,13653.01
410207,2022-07-10,2022-07-10,2023-07-10,2022-12-31,Italy,Auto,Non-Digital,30133.51
282731,2022-01-06,2022-01-06,2023-01-06,2022-12-31,Norway,Residence,Non-Digital,92595.35
714618,2022-01-24,2022-01-24,2023-01-24,2022-12-31,Germany,Auto,Digital,10709.0
394552,2022-10-15,2022-10-15,2023-10-15,2022-12-31,Denmark,Engineering,Non-Digital,86839.04
521622,2022-05-09,2022-05-09,2023-05-09,2022-12-31,France,Auto,Non-Digital,16400.64
766582,2022-03-10,2022-03-10,2023-03-10,2022-12-31,Netherlands,Auto,Non-Digital,40649.77
693523,2022-04-06,2022-04-06,2023-04-06,2022-12-31,France,Transportation,Digital,108221.19
682192,2022-12-23,2022-12-23,2023-12-23,2022-12-31,France,Liability,Non-Digital,112119.87
295406,2022-05-21,2022-05-21,2023-05-21,2022-12-31,Sweden,Engineering,Digital,488656.74
689650,2022-12-29,2022-12-29,2023-12-29,2022-12-31,Denmark,Residence,Digital,58785.8
720546,2022-03-25,2022-03-25,2023-03-25,2022-12-31,Norway,Transportation,Non-Digital,49515.41
107316,2022-09-19,2022-09-19,2023-09-19,2022-12-31,Norway,Residence,Digital,58668.15
383367,2022-08-01,2022-08-01,2023-08-01,2022-12-31,Netherlands,Auto,Non-Digital,40443.66
276949,2022-11-05,2022-11-05,2023-11-05,2022-12-31,Germany,Liability,Digital,450312.08
188241,2022-08-18,2022-08-18,2023-08-18,2022-12-31,Germany,Residence,Non-Digital,73683.2
297753,2022-01-24,2022-01-24,2023-01-24,2022-12-31,Netherlands,Transportation,Non-Digital,174126.2
175267,2022-05-13,2022-05-13,2023-05-13,2022-12-31,Sweden,Auto,Non-Digital,7682.87
984159,2022-04-12,2022-04-12,2023-04-12,2022-12-31,Italy,Liability,Non-Digital,457174.9
385575,2022-05-10,2022-05-10,2023-05-10,2022-12-31,Netherlands,Auto,Digital,11350.49
673265,2022-01-25,2022-01-25,2023-01-25,2022-12-31,Netherlands,Residence,Digital,44808.92
959672,2022-02-01,2022-02-01,2023-02-01,2022-12-31,Norway,Auto,Non-Digital,37903.51
761001,2022-05-11,2022-05-11,2023-05-11,2022-12-31,Germany,Engineering,Non-Digital,201268.27
200884,2022-02-15,2022-02-15,2023-02-15,2022-12-31,Italy,Residence,Digital,8404.35
877437,2022-03-25,2022-03-25,2023-03-25,2022-12-31,France,Transportation,Digital,187441.75
609647,2022-10-03,2022-10-03,2023-10-03,2022-12-31,Denmark,Residence,Digital,37743.66
666805,2022-10-21,2022-10-21,2023-10-21,2022-12-31,Portugal,Liability,Non-Digital,459374.0
935705,2022-02-05,2022-02-05,2023-02-05,2022-12-31,Switzerland,Residence,Non-Digital,42330.37
347937,2022-02-02,2022-02-02,2023-02-02,2022-12-31,Netherlands,Residence,Non-Digital,66153.5
344515,2022-10-04,2022-10-04,2023-10-04,2022-12-31,Sweden,Liability,Non-Digital,107988.08
534395,2022-01-28,2022-01-28,2023-01-28,2022-12-31,France,Transportation,Non-Digital,108752.18
