Policy_ID,Issue_Date,Effective_Date,End_Of_Effective_Date,Reference_Date,Sales_Location,Line_Of_Business,Sales_Channel,Premium_Amount
256817,2020-07-01,2020-07-01,2021-07-01,2020-12-31,Switzerland,Residence,Digital,68121.8
108287,2020-11-19,2020-11-19,2021-11-19,2020-12-31,Switzerland,Auto,Digital,12419.04
144355,2020-04-12,2020-04-12,2021-04-12,2020-12-31,Germany,Residence,Non-Digital,7302.29
459199,2020-02-20,2020-02-20,2021-02-19,2020-12-31,France,Residence,Non-Digital,11001.05
209129,2020-07-14,2020-07-14,2021-07-14,2020-12-31,France,Residence,Digital,73353.22
848827,2020-03-25,2020-03-25,2021-03-25,2020-12-31,Norway,Liability,Digital,303417.39
337722,2020-12-04,2020-12-04,2021-12-04,2020-12-31,Denmark,Residence,Non-Digital,20498.37
341224,2020-11-22,2020-11-22,2021-11-22,2020-12-31,Norway,Auto,Digital,9203.77
198740,2020-10-15,2020-10-15,2021-10-15,2020-12-31,Norway,Residence,Digital,38878.65
551722,2020-04-19,2020-04-19,2021-04-19,2020-12-31,Denmark,Residence,Non-Digital,61327.36
300411,2020-01-05,2020-01-05,2021-01-04,2020-12-31,Netherlands,Liability,Digital,54517.55
514558,2020-11-24,2020-11-24,2021-11-24,2020-12-31,Sweden,Engineering,Digital,180014.45
872728,2020-06-12,2020-06-12,2021-06-12,2020-12-31,Italy,Residence,Non-Digital,37738.01
263520,2020-04-15,2020-04-15,2021-04-15,2020-12-31,Switzerland,Transportation,Non-Digital,121674.18
652378,2020-05-28,2020-05-28,2021-05-28,2020-12-31,Netherlands,Liability,Digital,191079.98
239195,2020-01-02,2020-01-02,2021-01-01,2020-12-31,Norway,Transportation,Digital,245651.89
446676,2020-11-05,2020-11-05,2021-11-05,2020-12-31,Italy,Residence,Non-Digital,64220.34
333586,2020-03-22,2020-03-22,2021-03-22,2020-12-31,Italy,Residence,Digital,14921.34
861771,2020-12-21,2020-12-21,2021-12-21,2020-12-31,Germany,Residence,Non-Digital,63716.11
826780,2020-08-15,2020-08-15,2021-08-15,2020-12-31,Netherlands,Residence,Non-Digital,22446.37
967308,2020-06-10,2020-06-10,2021-06-10,2020-12-31,Portugal,Auto,Digital,34079.59
536582,2020-08-19,2020-08-19,2021-08-19,2020-12-31,Norway,Auto,Digital,11789.4
894247,2020-07-02,2020-07-02,2021-07-02,2020-12-31,France,Engineering,Non-Digital,398565.53
819778,2020-03-15,2020-03-15,2021-03-15,2020-12-31,Norway,Auto,Non-Digital,10967.85
193633,2020-01-20,2020-01-20,2021-01-19,2020-12-31,Switzerland,Transportation,Non-Digital,94888.55
128822,2020-06-27,2020-06-27,2021-06-27,2020-12-31,Norway,Liability,Non-Digital,194295.58
418275,2020-11-10,2020-11-10,2021-11-10,2020-12-31,Switzerland,Transportation,Digital,119006.85
124847,2020-06-22,2020-06-22,2021-06-22,2020-12-31,Sweden,Auto,Digital,15487.22
925479,2020-06-14,2020-06-14,2021-06-14,2020-12-31,Germany,Residence,Digital,67795.95
178809,2020-06-14,2020-06-14,2021-06-14,2020-12-31,Sweden,Residence,Non-Digital,30451.05
476376,2020-01-26,2020-01-26,2021-01-25,2020-12-31,Denmark,Engineering,Digital,185576.62
183678,2020-02-11,2020-02-11,2021-02-10,2020-12-31,Switzerland,Engineering,Digital,410622.34
543585,2020-09-12,2020-09-12,2021-09-12,2020-12-31,Italy,Residence,Non-Digital,28993.56
352240,2020-11-24,2020-11-24,2021-11-24,2020-12-31,Netherlands,Residence,Digital,61786.88
418351,2020-10-15,2020-10-15,2021-10-15,2020-12-31,France,Auto,Non-Digital,2318.24
580590,2020-08-04,2020-08-04,2021-08-04,2020-12-31,Denmark,Transportation,Digital,234633.65
564731,2020-10-10,2020-10-10,2021-10-10,2020-12-31,Switzerland,Residence,Non-Digital,78020.63
783133,2020-09-18,2020-09-18,2021-09-18,2020-12-31,France,Liability,Digital,455224.18
264414,2020-09-23,2020-09-23,2021-09-23,2020-12-31,France,Engineering,Digital,114688.92
387551,2020-06-24,2020-06-24,2021-06-24,2020-12-31,Portugal,Auto,Non-Digital,15094.99
358996,2020-06-02,2020-06-02,2021-06-02,2020-12-31,Portugal,Liability,Non-Digital,283310.01
345421,2020-03-21,2020-03-21,2021-03-21,2020-12-31,Norway,Auto,Non-Digital,10826.27
734882,2020-10-05,2020-10-05,2021-10-05,2020-12-31,Sweden,Residence,Non-Digital,48026.26
841591,2020-11-03,2020-11-03,2021-11-03,2020-12-31,Germany,Transportation,Digital,100155.88
133422,2020-07-25,2020-07-25,2021-07-25,2020-12-31,Germany,Residence,Non-Digital,21010.46
185982,2020-06-17,2020-06-17,2021-06-17,2020-12-31,France,Transportation,Non-Digital,74591.19
498121,2020-07-13,2020-07-13,2021-07-13,2020-12-31,Switzerland,Liability,Digital,67052.3
821750,2020-07-03,2020-07-03,2021-07-03,2020-12-31,Norway,Transportation,Digital,217872.96
865977,2020-11-03,2020-11-03,2021-11-03,2020-12-31,Portugal,Transportation,Digital,55111.5
805140,2020-08-29,2020-08-29,2021-08-29,2020-12-31,Germany,Residence,Digital,91074.17
735383,2020-10-22,2020-10-22,2021-10-22,2020-12-31,France,Residence,Digital,83810.35
302162,2020-08-11,2020-08-11,2021-08-11,2020-12-31,Netherlands,Residence,Non-Digital,33775.9
707775,2020-02-24,2020-02-24,2021-02-23,2020-12-31,Italy,Residence,Non-Digital,60217.47
698107,2020-01-24,2020-01-24,2021-01-23,2020-12-31,Sweden,Auto,Non-Digital,27019.8
878483,2020-09-29,2020-09-29,2021-09-29,2020-12-31,Netherlands,Transportation,Digital,50299.69
600690,2020-01-24,2020-01-24,2021-01-23,2020-12-31,Sweden,Engineering,Non-Digital,230028.77
880497,2020-03-14,2020-03-14,2021-03-14,2020-12-31,Sweden,Residence,Digital,48879.68
179982,2020-05-08,2020-05-08,2021-05-08,2020-12-31,Sweden,Residence,Non-Digital,69103.52
265888,2020-06-06,2020-06-06,2021-06-06,2020-12-31,Denmark,Engineering,Digital,257365.29
667107,2020-11-26,2020-11-26,2021-11-26,2020-12-31,Netherlands,Auto,Non-Digital,42594.42
723955,2020-06-13,2020-06-13,2021-06-13,2020-12-31,Germany,Auto,Digital,5560.63
192844,2020-03-17,2020-03-17,2021-03-17,2020-12-31,Germany,Residence,Non-Digital,33080.07
305337,2020-09-24,2020-09-24,2021-09-24,2020-12-31,Denmark,Residence,Non-Digital,27889.74
222771,2020-01-15,2020-01-15,2021-01-14,2020-12-31,Sweden,Residence,Non-Digital,36035.37
995284,2020-07-23,2020-07-23,2021-07-23,2020-12-31,Netherlands,Auto,Non-Digital,11694.63
869414,2020-12-11,2020-12-11,2021-12-11,2020-12-31,Switzerland,Transportation,Non-Digital,115470.94
643474,2020-07-05,2020-07-05,2021-07-05,2020-12-31,Portugal,Engineering,Digital,371889.24
968972,2020-07-28,2020-07-28,2021-07-28,2020-12-31,France,Engineering,Digital,319841.56
399009,2020-05-08,2020-05-08,2021-05-08,2020-12-31,Germany,Engineering,Non-Digital,335486.24
648164,2020-09-25,2020-09-25,2021-09-25,2020-12-31,Germany,Auto,Digital,22007.79
837245,2020-05-18,2020-05-18,2021-05-18,2020-12-31,Portugal,Auto,Non-Digital,38327.24
543107,2020-02-12,2020-02-12,2021-02-11,2020-12-31,Portugal,Engineering,Non-Digital,135551.68
913028,2020-12-05,2020-12-05,2021-12-05,2020-12-31,Denmark,Auto,Non-Digital,38689.57
980264,2020-08-13,2020-08-13,2021-08-13,2020-12-31,Norway,Auto,Non-Digital,46303.06
948703,2020-01-14,2020-01-14,2021-01-13,2020-12-31,Netherlands,Residence,Digital,10321.72
478627,2020-02-08,2020-02-08,2021-02-07,2020-12-31,Germany,Residence,Non-Digital,39254.83
291030,2020-05-19,2020-05-19,2021-05-19,2020-12-31,Germany,Liability,Digital,346311.6
358529,2020-09-09,2020-09-09,2021-09-09,2020-12-31,Italy,Residence,Digital,72145.75
888850,2020-05-10,2020-05-10,2021-05-10,2020-12-31,Italy,Residence,Digital,76574.41
485314,2020-02-10,2020-02-10,2021-02-09,2020-12-31,Norway,Liability,Digital,221706.71
858634,2020-02-02,2020-02-02,2021-02-01,2020-12-31,Germany,Residence,Digital,22528.52
222252,2020-01-30,2020-01-30,2021-01-29,2020-12-31,Sweden,Transportation,Digital,223031.64
163176,2020-06-09,2020-06-09,2021-06-09,2020-12-31,Germany,Liability,Non-Digital,498106.24
747172,2020-04-05,2020-04-05,2021-04-05,2020-12-31,Portugal,Residence,Digital,8588.15
318135,2020-01-03,2020-01-03,2021-01-02,2020-12-31,France,Transportation,Non-Digital,132660.32
499970,2020-10-10,2020-10-10,2021-10-10,2020-12-31,Norway,Auto,Digital,20777.33
782073,2020-05-18,2020-05-18,2021-05-18,2020-12-31,Sweden,Engineering,Non-Digital,463872.52
541012,2020-07-26,2020-07-26,2021-07-26,2020-12-31,Netherlands,Liability,Digital,199201.77
612301,2020-01-01,2020-01-01,2020-12-31,2020-12-31,Denmark,Engineering,Non-Digital,438865.14
924463,2020-12-03,2020-12-03,2021-12-03,2020-12-31,Italy,Liability,Digital,468446.48
738924,2020-01-12,2020-01-12,2021-01-11,2020-12-31,Norway,Transportation,Digital,97177.23
778687,2020-05-08,2020-05-08,2021-05-08,2020-12-31,France,Auto,Digital,8587.53
246240,2020-01-30,2020-01-30,2021-01-29,2020-12-31,Sweden,Liability,Digital,246740.6
872106,2020-10-29,2020-10-29,2021-10-29,2020-12-31,Switzerland,Transportation,Digital,191968.89
649879,2020-06-15,2020-06-15,2021-06-15,2020-12-31,Denmark,Auto,Non-Digital,49240.81
635799,2020-09-24,2020-09-24,2021-09-24,2020-12-31,Portugal,Engineering,Digital,79420.71
715881,2020-08-06,2020-08-06,2021-08-06,2020-12-31,Portugal,Liability,Digital,344914.55
790745,2020-03-11,2020-03-11,2021-03-11,2020-12-31,Switzerland,Liability,Digital,257880.34
200026,2020-04-09,2020-04-09,2021-04-09,2020-12-31,Portugal,Residence,Non-Digital,95603.16
966079,2020-10-30,2020-10-30,2021-10-30,2020-12-31,France,Auto,Non-Digital,22947.6
839782,2020-06-28,2020-06-28,2021-06-28,2020-12-31,France,Auto,Digital,17442.39
862816,2020-04-28,2020-04-28,2021-04-28,2020-12-31,Netherlands,Auto,Non-Digital,49374.14
106669,2020-01-14,2020-01-14,2021-01-13,2020-12-31,Netherlands,Engineering,Non-Digital,423973.07
148260,2020-12-15,2020-12-15,2021-12-15,2020-12-31,Germany,Engineering,Digital,278971.14
937590,2020-07-08,2020-07-08,2021-07-08,2020-12-31,Netherlands,Engineering,Digital,311445.07
264874,2020-07-01,2020-07-01,2021-07-01,2020-12-31,Portugal,Residence,Digital,32574.23
454118,2020-01-24,2020-01-24,2021-01-23,2020-12-31,Netherlands,Transportation,Non-Digital,40663.99
851155,2020-01-23,2020-01-23,2021-01-22,2020-12-31,Portugal,Liability,Digital,497315.87
832808,2020-08-13,2020-08-13,2021-08-13,2020-12-31,Sweden,Liability,Non-Digital,166859.18
472603,2020-07-13,2020-07-13,2021-07-13,2020-12-31,Norway,Liability,Non-Digital,348139.57
302311,2020-11-26,2020-11-26,2021-11-26,2020-12-31,Switzerland,Transportation,Non-Digital,59822.19
947290,2020-12-07,2020-12-07,2021-12-07,2020-12-31,France,Liability,Non-Digital,195585.77
652333,2020-05-04,2020-05-04,2021-05-04,2020-12-31,France,Liability,Digital,280980.75
224435,2020-03-16,2020-03-16,2021-03-16,2020-12-31,France,Engineering,Non-Digital,462427.84
434239,2020-12-04,2020-12-04,2021-12-04,2020-12-31,Sweden,Engineering,Non-Digital,76467.25
529909,2020-09-02,2020-09-02,2021-09-02,2020-12-31,Sweden,Residence,Digital,56072.6
704875,2020-11-25,2020-11-25,2021-11-25,2020-12-31,Germany,Engineering,Digital,322491.53
549632,2020-03-16,2020-03-16,2021-03-16,2020-12-31,Netherlands,Residence,Non-Digital,8671.03
337559,2020-12-08,2020-12-08,2021-12-08,2020-12-31,France,Residence,Non-Digital,49498.34
542457,2020-09-27,2020-09-27,2021-09-27,2020-12-31,Sweden,Transportation,Digital,56171.01
512964,2020-08-03,2020-08-03,2021-08-03,2020-12-31,Switzerland,Auto,Non-Digital,45175.44
890013,2020-06-15,2020-06-15,2021-06-15,2020-12-31,Norway,Auto,Digital,45251.24
256989,2020-01-04,2020-01-04,2021-01-03,2020-12-31,Netherlands,Engineering,Non-Digital,187322.24
113946,2020-10-13,2020-10-13,2021-10-13,2020-12-31,Netherlands,Residence,Digital,69897.5
818002,2020-09-09,2020-09-09,2021-09-09,2020-12-31,Sweden,Auto,Digital,7780.84
303258,2020-05-20,2020-05-20,2021-05-20,2020-12-31,Denmark,Auto,Digital,9684.07
387467,2020-03-20,2020-03-20,2021-03-20,2020-12-31,Switzerland,Auto,Non-Digital,15872.66
549822,2020-09-13,2020-09-13,2021-09-13,2020-12-31,Portugal,Residence,Digital,18851.22
371897,2020-03-17,2020-03-17,2021-03-17,2020-12-31,Italy,Residence,Digital,80284.77
621670,2020-07-07,2020-07-07,2021-07-07,2020-12-31,Denmark,Residence,Digital,45906.32
728642,2020-06-23,2020-06-23,2021-06-23,2020-12-31,Denmark,Auto,Non-Digital,18921.02
463431,2020-04-05,2020-04-05,2021-04-05,2020-12-31,Germany,Residence,Non-Digital,56715.2
393420,2020-07-17,2020-07-17,2021-07-17,2020-12-31,Italy,Residence,Non-Digital,29587.13
719551,2020-07-10,2020-07-10,2021-07-10,2020-12-31,Norway,Residence,Non-Digital,98116.53
164864,2020-01-25,2020-01-25,2021-01-24,2020-12-31,Sweden,Residence,Digital,60443.9
311721,2020-12-07,2020-12-07,2021-12-07,2020-12-31,Netherlands,Transportation,Digital,140691.26
348869,2020-03-10,2020-03-10,2021-03-10,2020-12-31,Switzerland,Engineering,Digital,384886.56
445141,2020-01-15,2020-01-15,2021-01-14,2020-12-31,Switzerland,Auto,Non-Digital,46671.12
124692,2020-06-01,2020-06-01,2021-06-01,2020-12-31,Norway,Residence,Non-Digital,49283.48
910818,2020-06-28,2020-06-28,2021-06-28,2020-12-31,Switzerland,Transportation,Non-Digital,210191.26
125206,2020-04-24,2020-04-24,2021-04-24,2020-12-31,Norway,Auto,Digital,13215.96
871860,2020-09-14,2020-09-14,2021-09-14,2020-12-31,Denmark,Transportation,Digital,240281.27
971461,2020-11-10,2020-11-10,2021-11-10,2020-12-31,Sweden,Residence,Digital,10376.26
151054,2020-12-28,2020-12-28,2021-12-28,2020-12-31,France,Residence,Digital,42746.04
572542,2020-01-28,2020-01-28,2021-01-27,2020-12-31,Sweden,Transportation,Non-Digital,202386.08
369532,2020-07-09,2020-07-09,2021-07-09,2020-12-31,Germany,Engineering,Digital,259667.06
253522,2020-09-27,2020-09-27,2021-09-27,2020-12-31,Sweden,Liability,Non-Digital,430003.77
387561,2020-12-16,2020-12-16,2021-12-16,2020-12-31,Portugal,Auto,Digital,49441.13
818201,2020-07-22,2020-07-22,2021-07-22,2020-12-31,Portugal,Auto,Digital,24524.93
548840,2020-05-07,2020-05-07,2021-05-07,2020-12-31,France,Residence,Digital,37774.18
167550,2020-07-31,2020-07-31,2021-07-31,2020-12-31,Italy,Transportation,Non-Digital,214337.19
944137,2020-11-19,2020-11-19,2021-11-19,2020-12-31,France,Residence,Non-Digital,83886.2
691434,2020-09-16,2020-09-16,2021-09-16,2020-12-31,Sweden,Residence,Non-Digital,44337.6
959456,2020-12-21,2020-12-21,2021-12-21,2020-12-31,France,Residence,Digital,50019.61
461764,2020-05-31,2020-05-31,2021-05-31,2020-12-31,Netherlands,Auto,Digital,16974.2
991729,2020-05-25,2020-05-25,2021-05-25,2020-12-31,Portugal,Residence,Digital,3625.06
944346,2020-11-05,2020-11-05,2021-11-05,2020-12-31,Switzerland,Engineering,Non-Digital,90104.3
313278,2020-10-18,2020-10-18,2021-10-18,2020-12-31,Denmark,Auto,Digital,24993.29
242638,2020-05-15,2020-05-15,2021-05-15,2020-12-31,France,Liability,Digital,173025.14
628443,2020-01-04,2020-01-04,2021-01-03,2020-12-31,Switzerland,Auto,Digital,42311.84
844117,2020-11-12,2020-11-12,2021-11-12,2020-12-31,Italy,Liability,Non-Digital,470119.25
288290,2020-10-23,2020-10-23,2021-10-23,2020-12-31,Portugal,Auto,Digital,28263.83
347764,2020-02-16,2020-02-16,2021-02-15,2020-12-31,Netherlands,Residence,Non-Digital,97476.04
823923,2020-08-05,2020-08-05,2021-08-05,2020-12-31,Portugal,Auto,Digital,5556.31
972184,2020-04-18,2020-04-18,2021-04-18,2020-12-31,France,Residence,Non-Digital,2555.89
160618,2020-08-30,2020-08-30,2021-08-30,2020-12-31,Portugal,Transportation,Digital,219115.94
586496,2020-01-12,2020-01-12,2021-01-11,2020-12-31,Norway,Auto,Non-Digital,39206.77
792987,2020-10-28,2020-10-28,2021-10-28,2020-12-31,Denmark,Auto,Digital,6938.6
949103,2020-11-23,2020-11-23,2021-11-23,2020-12-31,Denmark,Residence,Digital,84292.84
199491,2020-03-22,2020-03-22,2021-03-22,2020-12-31,France,Transportation,Digital,210692.86
789728,2020-11-25,2020-11-25,2021-11-25,2020-12-31,Germany,Residence,Non-Digital,12996.32
156276,2020-03-12,2020-03-12,2021-03-12,2020-12-31,Norway,Residence,Non-Digital,94204.95
481883,2020-07-21,2020-07-21,2021-07-21,2020-12-31,Netherlands,Auto,Non-Digital,43129.15
266199,2020-10-21,2020-10-21,2021-10-21,2020-12-31,Sweden,Auto,Digital,32307.52
987366,2020-04-01,2020-04-01,2021-04-01,2020-12-31,Sweden,Transportation,Digital,158932.97
504848,2020-12-28,2020-12-28,2021-12-28,2020-12-31,Denmark,Residence,Digital,66765.56
144746,2020-11-02,2020-11-02,2021-11-02,2020-12-31,Germany,Transportation,Digital,122870.3
364202,2020-12-24,2020-12-24,2021-12-24,2020-12-31,Sweden,Transportation,Non-Digital,247423.68
563540,2020-09-27,2020-09-27,2021-09-27,2020-12-31,Sweden,Auto,Digital,47232.02
392374,2020-02-20,2020-02-20,2021-02-19,2020-12-31,Norway,Transportation,Non-Digital,231785.3
338159,2020-01-09,2020-01-09,2021-01-08,2020-12-31,Portugal,Liability,Digital,403210.6
839035,2020-12-15,2020-12-15,2021-12-15,2020-12-31,Germany,Auto,Digital,42974.83
410979,2020-07-08,2020-07-08,2021-07-08,2020-12-31,Norway,Engineering,Digital,391225.39
175968,2020-02-05,2020-02-05,2021-02-04,2020-12-31,Switzerland,Residence,Digital,3496.57
384188,2020-05-09,2020-05-09,2021-05-09,2020-12-31,Netherlands,Transportation,Digital,243895.58
751897,2020-02-07,2020-02-07,2021-02-06,2020-12-31,Switzerland,Residence,Non-Digital,30424.87
685457,2020-12-13,2020-12-13,2021-12-13,2020-12-31,Norway,Engineering,Non-Digital,428738.92
413169,2020-01-17,2020-01-17,2021-01-16,2020-12-31,Denmark,Liability,Digital,80580.15
776568,2020-05-28,2020-05-28,2021-05-28,2020-12-31,Sweden,Auto,Digital,27736.9
913947,2020-08-29,2020-08-29,2021-08-29,2020-12-31,Netherlands,Auto,Non-Digital,15971.6
366702,2020-10-02,2020-10-02,2021-10-02,2020-12-31,Germany,Auto,Digital,8830.1
277298,2020-01-23,2020-01-23,2021-01-22,2020-12-31,Sweden,Liability,Digital,127837.01
941150,2020-05-02,2020-05-02,2021-05-02,2020-12-31,Denmark,Auto,Non-Digital,34253.71
587899,2020-06-05,2020-06-05,2021-06-05,2020-12-31,Italy,Auto,Digital,11649.46
133632,2020-11-15,2020-11-15,2021-11-15,2020-12-31,Norway,Transportation,Non-Digital,166471.72
974107,2020-08-10,2020-08-10,2021-08-10,2020-12-31,Switzerland,Auto,Digital,33948.99
570376,2020-05-14,2020-05-14,2021-05-14,2020-12-31,Norway,Residence,Non-Digital,16193.61
615763,2020-11-19,2020-11-19,2021-11-19,2020-12-31,Germany,Auto,Digital,3765.43
779090,2020-11-21,2020-11-21,2021-11-21,2020-12-31,Portugal,Residence,Digital,46327.76
673666,2020-07-22,2020-07-22,2021-07-22,2020-12-31,Norway,Transportation,Digital,57292.86
358570,2020-10-17,2020-10-17,2021-10-17,2020-12-31,Switzerland,Auto,Digital,38421.11
206698,2020-12-26,2020-12-26,2021-12-26,2020-12-31,Germany,Residence,Non-Digital,71537.88
748652,2020-02-15,2020-02-15,2021-02-14,2020-12-31,France,Residence,Non-Digital,16442.83
438677,2020-07-07,2020-07-07,2021-07-07,2020-12-31,Sweden,Engineering,Digital,163867.05
991069,2020-05-08,2020-05-08,2021-05-08,2020-12-31,Portugal,Residence,Digital,56554.46
665395,2020-02-24,2020-02-24,2021-02-23,2020-12-31,Denmark,Liability,Digital,198133.52
998401,2020-10-19,2020-10-19,2021-10-19,2020-12-31,Germany,Engineering,Non-Digital,250633.54
769980,2020-05-08,2020-05-08,2021-05-08,2020-12-31,Portugal,Transportation,Non-Digital,16010.46
809398,2020-04-23,2020-04-23,2021-04-23,2020-12-31,Sweden,Transportation,Non-Digital,181667.34
887706,2020-03-14,2020-03-14,2021-03-14,2020-12-31,Italy,Residence,Digital,45081.01
867442,2020-01-16,2020-01-16,2021-01-15,2020-12-31,Portugal,Engineering,Non-Digital,154001.51
152123,2020-02-11,2020-02-11,2021-02-10,2020-12-31,Norway,Residence,Non-Digital,67666.32
405316,2020-10-05,2020-10-05,2021-10-05,2020-12-31,Norway,Residence,Digital,12350.92
836261,2020-04-05,2020-04-05,2021-04-05,2020-12-31,Switzerland,Liability,Non-Digital,110346.35
977441,2020-02-06,2020-02-06,2021-02-05,2020-12-31,Netherlands,Residence,Non-Digital,78014.74
531977,2020-06-07,2020-06-07,2021-06-07,2020-12-31,Switzerland,Auto,Digital,39771.83
354557,2020-06-30,2020-06-30,2021-06-30,2020-12-31,Norway,Transportation,Digital,159706.15
505806,2020-09-16,2020-09-16,2021-09-16,2020-12-31,Netherlands,Auto,Non-Digital,5649.05
793204,2020-12-02,2020-12-02,2021-12-02,2020-12-31,Norway,Auto,Non-Digital,29925.16
800776,2020-03-07,2020-03-07,2021-03-07,2020-12-31,Netherlands,Liability,Digital,292305.52
923332,2020-05-19,2020-05-19,2021-05-19,2020-12-31,Netherlands,Engineering,Digital,478553.41
187693,2020-02-29,2020-02-29,2021-02-28,2020-12-31,Sweden,Residence,Non-Digital,95029.55
158866,2020-05-16,2020-05-16,2021-05-16,2020-12-31,Norway,Transportation,Non-Digital,115560.63
708883,2020-09-30,2020-09-30,2021-09-30,2020-12-31,Germany,Liability,Digital,154639.33
702551,2020-09-17,2020-09-17,2021-09-17,2020-12-31,Denmark,Engineering,Non-Digital,117047.45
571083,2020-07-12,2020-07-12,2021-07-12,2020-12-31,Italy,Residence,Non-Digital,64911.68
223257,2020-04-05,2020-04-05,2021-04-05,2020-12-31,Norway,Residence,Non-Digital,15854.48
995390,2020-12-30,2020-12-30,2021-12-30,2020-12-31,Netherlands,Transportation,Digital,55615.94
278643,2020-01-04,2020-01-04,2021-01-03,2020-12-31,Sweden,Residence,Non-Digital,44810.76
725394,2020-03-31,2020-03-31,2021-03-31,2020-12-31,Germany,Residence,Digital,59853.48
116504,2020-11-28,2020-11-28,2021-11-28,2020-12-31,Sweden,Auto,Non-Digital,18935.32
644776,2020-01-22,2020-01-22,2021-01-21,2020-12-31,Switzerland,Transportation,Non-Digital,20653.12
977340,2020-12-05,2020-12-05,2021-12-05,2020-12-31,Sweden,Engineering,Digital,455854.62
732537,2020-05-13,2020-05-13,2021-05-13,2020-12-31,Italy,Engineering,Digital,366979.61
173310,2020-04-28,2020-04-28,2021-04-28,2020-12-31,France,Auto,Non-Digital,35867.01
529758,2020-10-19,2020-10-19,2021-10-19,2020-12-31,Switzerland,Liability,Non-Digital,370666.4
918779,2020-06-12,2020-06-12,2021-06-12,2020-12-31,Germany,Engineering,Non-Digital,395484.97
811539,2020-06-07,2020-06-07,2021-06-07,2020-12-31,Italy,Auto,Digital,19140.58
694568,2020-03-01,2020-03-01,2021-03-01,2020-12-31,Germany,Auto,Non-Digital,47716.12
293521,2020-09-14,2020-09-14,2021-09-14,2020-12-31,Germany,Auto,Digital,40364.48
716593,2020-06-13,2020-06-13,2021-06-13,2020-12-31,Denmark,Liability,Non-Digital,377023.37
343811,2020-09-07,2020-09-07,2021-09-07,2020-12-31,Germany,Auto,Non-Digital,7507.0
473064,2020-06-19,2020-06-19,2021-06-19,2020-12-31,Switzerland,Residence,Digital,58747.32
930314,2020-08-16,2020-08-16,2021-08-16,2020-12-31,Italy,Residence,Digital,96898.75
261557,2020-03-31,2020-03-31,2021-03-31,2020-12-31,Netherlands,Residence,Non-Digital,51872.4
253146,2020-02-21,2020-02-21,2021-02-20,2020-12-31,Sweden,Engineering,Non-Digital,326912.04
586991,2020-07-31,2020-07-31,2021-07-31,2020-12-31,Sweden,Transportation,Non-Digital,130501.02
407027,2020-07-12,2020-07-12,2021-07-12,2020-12-31,Portugal,Engineering,Non-Digital,109473.07
240161,2020-07-04,2020-07-04,2021-07-04,2020-12-31,France,Auto,Non-Digital,37205.47
420182,2020-07-15,2020-07-15,2021-07-15,2020-12-31,Italy,Auto,Digital,35592.04
949943,2020-11-11,2020-11-11,2021-11-11,2020-12-31,Netherlands,Auto,Digital,34763.6
886391,2020-08-05,2020-08-05,2021-08-05,2020-12-31,France,Liability,Non-Digital,424041.52
896881,2020-02-09,2020-02-09,2021-02-08,2020-12-31,Italy,Auto,Digital,23163.8
555368,2020-03-11,2020-03-11,2021-03-11,2020-12-31,Germany,Liability,Digital,328960.93
960798,2020-01-12,2020-01-12,2021-01-11,2020-12-31,Portugal,Auto,Non-Digital,9388.54
324610,2020-08-27,2020-08-27,2021-08-27,2020-12-31,Italy,Liability,Digital,125203.38
384729,2020-04-16,2020-04-16,2021-04-16,2020-12-31,Switzerland,Engineering,Non-Digital,410336.16
506959,2020-05-17,2020-05-17,2021-05-17,2020-12-31,Germany,Liability,Non-Digital,419201.69
664716,2020-10-13,2020-10-13,2021-10-13,2020-12-31,Italy,Residence,Non-Digital,68690.87
113306,2020-01-28,2020-01-28,2021-01-27,2020-12-31,Italy,Transportation,Digital,118310.4
297637,2020-11-16,2020-11-16,2021-11-16,2020-12-31,Switzerland,Residence,Digital,93879.12
633599,2020-08-23,2020-08-23,2021-08-23,2020-12-31,Sweden,Residence,Digital,76693.71
618029,2020-02-07,2020-02-07,2021-02-06,2020-12-31,Switzerland,Auto,Non-Digital,49561.56
649530,2020-05-11,2020-05-11,2021-05-11,2020-12-31,Denmark,Auto,Digital,9390.24
203495,2020-04-11,2020-04-11,2021-04-11,2020-12-31,Portugal,Auto,Digital,12110.7
968895,2020-06-25,2020-06-25,2021-06-25,2020-12-31,Italy,Engineering,Non-Digital,241651.1
371819,2020-08-13,2020-08-13,2021-08-13,2020-12-31,Netherlands,Auto,Digital,31068.52
202705,2020-03-29,2020-03-29,2021-03-29,2020-12-31,Netherlands,Liability,Non-Digital,209403.6
636089,2020-01-13,2020-01-13,2021-01-12,2020-12-31,Sweden,Engineering,Digital,63858.85
919769,2020-12-10,2020-12-10,2021-12-10,2020-12-31,France,Liability,Digital,443384.77
346639,2020-07-29,2020-07-29,2021-07-29,2020-12-31,Germany,Residence,Non-Digital,80492.77
878432,2020-12-10,2020-12-10,2021-12-10,2020-12-31,Italy,Residence,Digital,34026.11
239210,2020-12-27,2020-12-27,2021-12-27,2020-12-31,Switzerland,Residence,Non-Digital,56742.54
705566,2020-05-04,2020-05-04,2021-05-04,2020-12-31,Portugal,Residence,Digital,7188.58
894066,2020-12-13,2020-12-13,2021-12-13,2020-12-31,Portugal,Transportation,Digital,189956.16
287417,2020-11-06,2020-11-06,2021-11-06,2020-12-31,Netherlands,Engineering,Non-Digital,461817.86
469480,2020-12-05,2020-12-05,2021-12-05,2020-12-31,France,Auto,Digital,41951.58
